444,1,0,0
445,1,0,0
446,1,0,0
447,0,0,0
448,1,0,0
449,1,0,0
450,1,0,0
451,1,0,0
452,1,0,0
453,1,0,0
454,1,0,0
455,0,0,1
456,1,0,0
457,1,0,0
458,1,0,0
459,0,0,0
460,1,0,0
461,1,0,1
462,0,0,0
463,1,0,0
464,0,0,0
465,0,0,1
466,0,0,0
467,1,0,0
468,1,0,1
469,1,0,1
470,1,0,0
471,0,0,0
472,0,0,0
473,0,0,0
474,1,0,1
475,1,0,0
476,0,0,0
477,1,0,0
478,0,0,0
479,1,0,0
480,0,0,1
481,1,0,0
482,0,0,0
483,0,0,0
484,1,0,0
485,0,0,0
486,1,0,0
487,1,0,0
488,1,0,1
489,2,0,0
490,1,1,0
491,0,0,0
492,0,0,0
493,1,0,0
494,1,0,1
495,1,0,0
496,1,0,0
497,0,0,1
498,0,0,0
499,1,0,0
500,1,0,0
501,0,0,0
502,1,0,0
503,1,0,0
504,1,0,0
505,1,0,0
506,1,0,0
507,0,0,0
508,0,0,0
509,1,0,1
510,1,0,0
511,1,0,1
512,0,-1,1
513,0,0,0
514,0,0,0
515,1,0,0
516,0,0,0
517,0,0,0
518,1,0,0
519,2,1,1
520,1,0,0
521,1,0,0
522,1,0,0
523,0,0,0
524,1,0,0
525,0,0,0
526,1,0,0
527,3,1,0
528,1,0,0
529,1,0,0
530,1,0,0
531,1,0,1
532,0,0,0
533,1,0,0
534,1,0,0
535,0,0,0
536,1,0,0
537,0,0,0
538,0,0,0
539,1,0,0
540,1,0,0
541,0,0,0
542,1,0,0
543,0,0,0
544,0,0,0
545,1,0,1
546,0,0,0
547,0,0,0
548,1,0,1
549,2,0,0
550,1,0,0
551,0,0,0
552,1,0,0
553,1,0,0
554,1,0,0
555,1,0,1
556,1,0,0
557,1,0,1
558,1,0,0
559,1,0,0
560,1,0,1
561,1,0,0
562,1,0,0
563,0,0,0
564,2,0,0
565,1,0,0
566,1,0,0
567,0,0,0
568,1,0,0
569,2,0,1
570,1,0,0
571,1,0,0
572,0,0,0
573,0,0,0
574,0,0,0
575,0,0,0
576,0,0,0
577,1,0,0
578,0,0,0
579,1,0,0
580,1,0,0
581,1,0,0
582,1,0,0
583,1,0,0
584,0,0,0
585,0,0,0
586,0,0,0
587,1,0,0
588,1,0,1
589,0,0,0
590,2,0,0
591,0,0,0
592,1,0,-1
593,1,1,0
594,0,0,0
595,1,0,-1
596,1,0,0
597,0,0,0
598,1,0,-1
599,1,0,0
600,0,0,0
601,1,0,1
602,0,0,0
603,1,0,0
604,1,0,0
605,0,0,0
606,1,0,0
607,1,0,0
608,0,0,0
609,1,0,0
610,1,0,0
611,1,0,0
612,1,0,0
613,1,0,0
614,0,0,0
615,0,0,0
616,1,0,0
617,1,0,0
618,1,0,0
619,0,0,0
620,1,0,1
621,1,0,0
622,1,0,0
623,1,0,-1
624,0,0,0
625,1,0,0
626,1,0,1
627,1,0,0
628,1,0,1
629,1,0,0
630,1,0,1
631,1,0,0
632,1,0,0
633,1,0,0
634,0,0,0
635,0,0,0
636,0,0,0
637,1,0,0
638,1,0,0
639,1,0,0
640,1,0,1
641,1,0,0
642,1,0,0
643,0,0,0
644,0,0,0
645,1,0,0
646,1,0,0
647,1,0,0
648,0,0,0
649,0,0,0
650,1,0,1
651,1,0,0
652,1,0,-1
653,1,0,0
654,1,0,0
655,1,0,0
656,0,0,0
657,2,0,1
658,-1,0,0
659,1,0,1
660,1,0,0
661,1,0,1
662,0,0,0
663,1,0,0
664,0,0,0
665,0,0,0
666,0,0,0
667,1,0,1
668,1,0,0
669,0,0,0
670,1,0,0
671,1,0,0
672,1,0,1
673,1,0,0
674,1,0,0
675,1,0,0
676,0,0,0
677,1,0,1
678,1,0,0
679,1,0,1
680,0,0,0
681,1,0,0
682,1,0,0
683,1,0,0
684,0,0,0
685,1,0,1
686,1,0,0
687,0,0,1
688,1,0,0
689,0,0,0
690,1,0,0
691,1,1,0
692,0,0,0
693,2,0,1
694,0,0,0
695,1,0,0
696,0,0,0
697,1,0,0
698,0,0,0
699,1,0,0
700,1,0,0
701,0,0,0
702,0,0,0
703,1,0,1
704,0,0,0
705,0,0,0
706,0,0,0
707,0,0,0
708,0,0,0
709,1,0,0
710,0,0,0
711,1,0,0
712,0,0,0
713,1,0,0
714,0,0,0
715,1,0,1
716,0,0,1
717,1,0,1
718,1,0,0
719,2,0,0
720,1,0,0
721,1,0,0
722,0,0,0
723,1,0,1
724,1,0,0
725,1,0,0
726,1,0,0
727,1,0,0
728,0,0,0
729,1,0,0
730,1,0,0
731,1,0,0
732,0,0,0
733,0,0,0
734,0,0,0
735,2,0,0
736,1,0,0
737,1,0,0
738,1,0,0
739,0,0,0
740,1,0,1
741,1,0,0
742,0,0,0
743,1,0,0
744,1,0,0
745,0,0,0
746,1,0,0
747,1,0,0
748,0,0,0
749,1,0,0
750,0,0,0
751,1,0,0
752,1,0,0
753,1,0,0
754,1,0,0
755,0,0,0
756,1,0,0
757,0,0,0
758,1,0,0
759,1,0,0
760,0,0,0
761,0,0,0
762,0,1,-1
763,0,0,0
764,1,0,0
765,0,0,0
766,1,0,1
767,0,0,1
768,1,0,0
769,1,0,0
770,0,0,0
771,1,0,1
772,0,0,0
773,0,0,0
774,1,0,0
775,0,0,0
776,1,0,0
777,0,0,0
778,1,0,0
779,0,0,0
780,1,0,-1
781,1,0,0
782,1,0,0
783,1,0,0
784,1,0,0
785,1,0,0
786,0,0,0
787,1,0,1
788,1,0,0
789,1,0,-1
790,3,0,0
791,1,0,0
792,1,0,0
793,1,0,0
794,0,0,0
795,0,0,0
796,2,0,0
797,0,0,0
798,0,0,0
799,1,0,0
800,1,0,0
801,1,0,0
802,0,0,0
803,1,0,1
804,1,0,0
805,0,0,0
806,1,0,0
807,1,0,0
808,-1,0,0
809,0,0,0
810,1,0,0
811,1,0,0
812,1,0,0
813,1,0,1
814,1,0,0
815,1,0,1
816,-1,0,1
817,1,0,0
818,1,0,0
819,0,0,0
820,2,0,0
821,1,0,0
822,0,0,0
823,0,0,0
824,0,0,0
825,1,0,0
826,1,0,0
827,1,0,0
828,1,0,0
829,1,0,0
830,0,0,0
831,3,0,0
832,1,0,0
833,1,0,0
834,1,0,0
835,1,0,0
836,1,0,0
837,0,0,0
838,0,0,0
839,1,0,0
840,0,0,0
841,1,0,0
842,1,0,0
843,1,0,0
844,0,0,0
845,1,0,0
846,0,0,0
847,0,0,0
848,1,0,0
849,1,0,0
850,0,0,0
851,0,0,0
852,0,0,0
853,1,0,0
854,0,0,0
855,1,0,0
856,1,0,0
857,1,0,0
858,0,0,0
859,0,0,0
860,1,0,0
861,0,0,0
862,0,0,0
863,1,0,0
864,1,0,0
865,1,0,0
866,1,0,0
867,0,0,0
868,1,0,0
869,1,0,0
870,1,0,1
871,1,0,1
872,1,0,0
873,1,0,0
874,1,0,0
875,1,0,0
876,-1,0,0
877,2,0,0
878,1,1,0
879,0,0,0
880,0,0,0
881,0,0,0
882,1,0,0
883,1,0,0
884,1,0,0
885,1,0,0
886,0,0,0
887,1,0,0
888,1,0,0
889,0,0,0
890,1,0,0
891,0,0,0
892,1,0,0
893,1,0,0
894,1,0,0
895,1,0,0
896,1,0,0
897,0,0,0
898,2,0,0
899,1,0,0
900,2,0,0
901,2,0,0
902,1,0,0
903,0,0,0
904,1,0,1
905,1,0,1
906,0,0,0
907,0,0,0
908,2,0,0
909,2,0,0
910,1,0,1
911,1,0,0
912,0,0,1
913,1,0,0
914,1,0,1
915,1,0,0
916,0,0,0
917,1,0,0
918,1,0,0
919,0,0,0
920,0,0,0
